ean,descricao_normalizada,PROD,PROD_X,TIPO,MARCA,MARCA_X,EMBAL,PESO
7897602500020,ARROZ BRANCO TIPO 1 BELA VISTA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELA VISTA,,PACOTE,5KG
7893500022152,ARROZ BRANCO TIPO 1 BELEZA 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELEZA,,,5KG
7893500039372,ARROZ BRANCO TIPO 1 BELEZA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELEZA,,PACOTE,5KG
7896305700256,ARROZ BRANCO TIPO 1 BELLA DICA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELLA DICA,,PACOTE,1KG
7896305700300,ARROZ BRANCO TIPO 1 BELLA DICA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELLA DICA,,PACOTE,5KG
7898937533011,ARROZ BRANCO TIPO 1 BELLO SUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELLO SUL,,PACOTE,5KG
7898951494046,ARROZ BRANCO TIPO 1 BELO ARROZ PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BELO ARROZ,,PACOTE,5KG
7898999400313,ARROZ BRANCO TIPO 1 BEM CASADO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BEM CASADO,,PACOTE,5KG
17898948451028,ARROZ BRANCO TIPO 1 BEM CASEIRO FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BEM CASEIRO,,FARDO,5KG
7898948451069,ARROZ BRANCO TIPO 1 BEM CASEIRO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BEM CASEIRO,,PACOTE,1KG
7898948451021,ARROZ BRANCO TIPO 1 BEM CASEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BEM CASEIRO,,PACOTE,5KG
7891527058642,ARROZ BRANCO TIPO 1 BENETTI AGULHINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BENETTI,AGULHINHA,PACOTE,5KG
7898155770540,ARROZ BRANCO TIPO 1 BENJAMIN MORELLI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BENJAMIN MORELLI,,PACOTE,5KG
7898909348070,ARROZ BRANCO TIPO 1 BERGAMAIS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BERGAMAIS,,PACOTE,5KG
7896786400171,ARROZ BRANCO TIPO 1 BERGAMINI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BERGAMINI,,PACOTE,5KG
7897602500112,ARROZ BRANCO TIPO 1 BESKOW PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BESKOW,,PACOTE,5KG
7896775600025,ARROZ BRANCO TIPO 1 BETINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BETINHA,,PACOTE,5KG
7896800400118,ARROZ BRANCO TIPO 1 BIG BOM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIG BOM,,PACOTE,5KG
7896761400103,ARROZ BRANCO TIPO 1 BIG PAUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIG PAUL,,PACOTE,5KG
7898008920054,ARROZ BRANCO TIPO 1 BIGUA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIGUA,,PACOTE,1KG
7898008920016,ARROZ BRANCO TIPO 1 BIGUA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIGUA,,PACOTE,5KG
17898008920112,ARROZ BRANCO TIPO 1 BIGUA PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIGUA,,FARDO,5KG
7893500024682,ARROZ BRANCO TIPO 1 BIJU FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIJU,,FARDO,1KG
7893500020332,ARROZ BRANCO TIPO 1 BIJU FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIJU,,FARDO,5KG
7893500020301,ARROZ BRANCO TIPO 1 BIJU PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIJU,,PACOTE,1KG
7893500020318,ARROZ BRANCO TIPO 1 BIJU PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIJU,,PACOTE,5KG
7893500044659,ARROZ BRANCO TIPO 1 BIJU RESERVA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BIJU,RESERVA,PACOTE,5KG
7897607400448,ARROZ BRANCO TIPO 1 BLUE BOM GOLD PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE BOM,GOLD,PACOTE,5KG
7897607400080,ARROZ BRANCO TIPO 1 BLUE BOM PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE BOM,,PACOTE,2KG
7897607400011,ARROZ BRANCO TIPO 1 BLUE BOM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE BOM,,PACOTE,5KG
7896015210212,ARROZ BRANCO TIPO 1 BLUE PATNA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE PATNA,,PACOTE,1KG
7896015210250,ARROZ BRANCO TIPO 1 BLUE PATNA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE PATNA,,PACOTE,5KG
57896015210255,ARROZ BRANCO TIPO 1 BLUE PATNA PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE PATNA,,FARDO,5KG
7896952740018,ARROZ BRANCO TIPO 1 BLUE SOFT PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE SOFT,,PACOTE,5KG
7896011946191,ARROZ BRANCO TIPO 1 BLUE STAR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE STAR,,PACOTE,5KG
7898948451052,ARROZ BRANCO TIPO 1 BLUE VALE PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VALE,,PACOTE,1KG
7898948451076,ARROZ BRANCO TIPO 1 BLUE VALE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VALE,,PACOTE,5KG
17896011940189,ARROZ BRANCO TIPO 1 BLUE VILLE FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VILLE,,FARDO,1KG
7896011906881,ARROZ BRANCO TIPO 1 BLUE VILLE PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VILLE,,PACOTE,1KG
7896011906898,ARROZ BRANCO TIPO 1 BLUE VILLE PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VILLE,,PACOTE,2KG
7896011906874,ARROZ BRANCO TIPO 1 BLUE VILLE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VILLE,,PACOTE,5KG
17896011909018,ARROZ BRANCO TIPO 1 BLUE VILLE PACOTE 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BLUE VILLE,,PACOTE,5KG
7896011906904,ARROZ BRANCO TIPO 1 BLUE VILLE PACOTE BOIL IN BAG 8 UNIDADES X 125G,ARROZ,BRANCO,TIPO 1,BLUE VILLE,BOIL IN BAG 8 UNIDADES,PACOTE,125G
7896465900046,ARROZ BRANCO TIPO 1 BOA DICA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOA DICA,,PACOTE,5KG
7897034500100,ARROZ BRANCO TIPO 1 BOA ESPERANCA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOA ESPERANCA,,PACOTE,5KG
7897511900089,ARROZ BRANCO TIPO 1 BOCA RICA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOCA RICA,,PACOTE,5KG
7898906036017,ARROZ BRANCO TIPO 1 BOM DE GOSTO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM DE GOSTO,,PACOTE,5KG
7896641000959,ARROZ BRANCO TIPO 1 BOM DE MAIS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM DE MAIS,,PACOTE,5KG
7896465900022,ARROZ BRANCO TIPO 1 BOM DO VALE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM DO VALE,,PACOTE,5KG
7898902428410,ARROZ BRANCO TIPO 1 BOM NO PRATO FINO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM NO PRATO FINO,,PACOTE,1KG
7898902428465,ARROZ BRANCO TIPO 1 BOM NO PRATO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM NO PRATO,,PACOTE,5KG
768421222318,ARROZ BRANCO TIPO 1 BOM PALADAR PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM PALADAR,,PACOTE,1KG
768421222349,ARROZ BRANCO TIPO 1 BOM PALADAR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM PALADAR,,PACOTE,5KG
7898937533059,ARROZ BRANCO TIPO 1 BOM PRATO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BOM PRATO,,PACOTE,5KG
7898902098033,ARROZ BRANCO TIPO 1 BOM PRECO,ARROZ,BRANCO,TIPO 1,BOM PRECO,,,
7898212850222,ARROZ BRANCO TIPO 1 BON NETTO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BON NETTO,,PACOTE,5KG
7898084604138,ARROZ BRANCO TIPO 1 BON PETI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BON PETI,,PACOTE,5KG
7896466000035,ARROZ BRANCO TIPO 1 BONACHAO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BONACHAO,,PACOTE,2KG
7896466000011,ARROZ BRANCO TIPO 1 BONACHAO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BONACHAO,,PACOTE,5KG
7898956075028,ARROZ BRANCO TIPO 1 BRAZILRICE PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BRAZILRICE,,PACOTE,1KG
7898956075042,ARROZ BRANCO TIPO 1 BRAZILRICE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BRAZILRICE,,PACOTE,5KG
7896003511116,ARROZ BRANCO TIPO 1 BREJEIRO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BREJEIRO,,PACOTE,1KG
7896003511154,ARROZ BRANCO TIPO 1 BREJEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BREJEIRO,,PACOTE,5KG
7896003514117,ARROZ BRANCO TIPO 1 BREJEIRO PREMIUM PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BREJEIRO,PREMIUM,PACOTE,1KG
7896003514155,ARROZ BRANCO TIPO 1 BREJEIRO PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BREJEIRO,PREMIUM,PACOTE,5KG
7896800777777,ARROZ BRANCO TIPO 1 BRILHANTE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BRILHANTE,,PACOTE,5KG
7896278700154,ARROZ BRANCO TIPO 1 BROTO LEGAL AGULHINHA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,PACOTE,2KG
7896901200587,ARROZ BRANCO TIPO 1 BROTO LEGAL CORINTHIANS PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,CORINTHIANS,PACOTE,1KG
7896901200570,ARROZ BRANCO TIPO 1 BROTO LEGAL CORINTHIANS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,CORINTHIANS,PACOTE,5KG
17896901200140,ARROZ BRANCO TIPO 1 BROTO LEGAL FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,FARDO,5KG
7896901200235,ARROZ BRANCO TIPO 1 BROTO LEGAL PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,PACOTE,1KG
7896901200150,ARROZ BRANCO TIPO 1 BROTO LEGAL PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,PACOTE,2KG
7896901200143,ARROZ BRANCO TIPO 1 BROTO LEGAL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,PACOTE,5KG
67896901200237,ARROZ BRANCO TIPO 1 BROTO LEGAL PACOTE FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,FARDO,1KG
17896901200232,ARROZ BRANCO TIPO 1 BROTO LEGAL PACOTE FARDO 30 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,,FARDO,1KG
7896901200723,ARROZ BRANCO TIPO 1 BROTO LEGAL PALMEIRAS PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,PALMEIRAS,PACOTE,1KG
7896901200716,ARROZ BRANCO TIPO 1 BROTO LEGAL PALMEIRAS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,PALMEIRAS,PACOTE,5KG
7896901200648,ARROZ BRANCO TIPO 1 BROTO LEGAL SANTOS PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,SANTOS,PACOTE,1KG
7896901200624,ARROZ BRANCO TIPO 1 BROTO LEGAL SANTOS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,SANTOS,PACOTE,5KG
7896901200631,ARROZ BRANCO TIPO 1 BROTO LEGAL SAO PAULO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,SAO PAULO,PACOTE,1KG
7896901200617,ARROZ BRANCO TIPO 1 BROTO LEGAL SAO PAULO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTO LEGAL,SAO PAULO,PACOTE,5KG
7898191895832,ARROZ BRANCO TIPO 1 BROTTO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTTO,,PACOTE,2KG
7898191898291,ARROZ BRANCO TIPO 1 BROTTO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BROTTO,,PACOTE,5KG
7897134300396,ARROZ BRANCO TIPO 1 BRUNELLI PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BRUNELLI,PREMIUM,PACOTE,5KG
7896267004201,ARROZ BRANCO TIPO 1 BURITI PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BURITI,,PACOTE,1KG
7896267004102,ARROZ BRANCO TIPO 1 BURITI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BURITI,,PACOTE,5KG
17896079451153,ARROZ BRANCO TIPO 1 BUTUI FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BUTUI,,FARDO,5KG
7896079450111,ARROZ BRANCO TIPO 1 BUTUI PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,BUTUI,,PACOTE,1KG
7896079451156,ARROZ BRANCO TIPO 1 BUTUI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,BUTUI,,PACOTE,5KG
7897073899517,ARROZ BRANCO TIPO 1 CACADOR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CACADOR,,PACOTE,5KG
7898936735027,ARROZ BRANCO TIPO 1 CAIUA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAIUA,,PACOTE,5KG
7898936735119,ARROZ BRANCO TIPO 1 CAIUA PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAIUA,PREMIUM,PACOTE,5KG
7896767900010,ARROZ BRANCO TIPO 1 CAJUANO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAJUANO,,PACOTE,5KG
7897812700159,ARROZ BRANCO TIPO 1 CAJUEIRO AGULHINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAJUEIRO,AGULHINHA,PACOTE,5KG
7898932363170,ARROZ BRANCO TIPO 1 CALDEIRAO DE OURO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CALDEIRAO DE OURO,,PACOTE,5KG
7898401540149,ARROZ BRANCO TIPO 1 CAMERA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMERA,,PACOTE,5KG
47896006711313,ARROZ BRANCO TIPO 1 CAMIL FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,FARDO,1KG
37896006711521,ARROZ BRANCO TIPO 1 CAMIL FARDO 15 X 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,FARDO,2KG
27896006711517,ARROZ BRANCO TIPO 1 CAMIL FARDO 30 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,FARDO,1KG
17896006711251,ARROZ BRANCO TIPO 1 CAMIL FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,FARDO,5KG
7896006751137,ARROZ BRANCO TIPO 1 CAMIL FOOD SERVICE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,FOOD SERVICE,PACOTE,5KG
7896006711117,ARROZ BRANCO TIPO 1 CAMIL PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,PACOTE,1KG
7896006711124,ARROZ BRANCO TIPO 1 CAMIL PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,PACOTE,2KG
7896006711155,ARROZ BRANCO TIPO 1 CAMIL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,PACOTE,5KG
7896006782001,ARROZ BRANCO TIPO 1 CAMIL PACOTE 5300 GRAMAS GRATIS 300 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,PACOTE,300G
7896006794844,ARROZ BRANCO TIPO 1 CAMIL PREMIUM SELECTION GRAO LONGO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,PREMIUM SELECTION,PACOTE,1KG
47896006762032,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,FARDO,1KG
27896006762045,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL FARDO 30 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,FARDO,1KG
17896006762062,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,FARDO,5KG
7896006762003,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,PACOTE,1KG
7896006762010,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,PACOTE,2KG
7896006762027,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,PACOTE,5KG
7896006796138,ARROZ BRANCO TIPO 1 CAMIL RESERVA ESPECIAL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,RESERVA ESPECIAL,PACOTE,5KG
7895098946445,ARROZ BRANCO TIPO 1 CAMILA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMIL,,PACOTE,5KG
7896700711208,ARROZ BRANCO TIPO 1 CAMPEAO DO SUL PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEAO DO SUL,,PACOTE,2KG
7896700711154,ARROZ BRANCO TIPO 1 CAMPEAO DO SUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEAO DO SUL,,PACOTE,5KG
7897674200088,ARROZ BRANCO TIPO 1 CAMPEAO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEAO,,PACOTE,5KG
7896084700508,ARROZ BRANCO TIPO 1 CAMPEIRO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEIRO,,PACOTE,1KG
7896084700515,ARROZ BRANCO TIPO 1 CAMPEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEIRO,,PACOTE,5KG
17896084700536,ARROZ BRANCO TIPO 1 CAMPEIRO PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPEIRO,,FARDO,5KG
7898191898314,ARROZ BRANCO TIPO 1 CAMPINA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPINA,,PACOTE,2KG
7898191898338,ARROZ BRANCO TIPO 1 CAMPINA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPINA,,PACOTE,5KG
7896936100302,ARROZ BRANCO TIPO 1 CAMPO BELO PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPO BELO,PREMIUM,PACOTE,5KG
7896721729121,ARROZ BRANCO TIPO 1 CAMPO VERDE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAMPO VERDE,,PACOTE,5KG
7898911195280,ARROZ BRANCO TIPO 1 CANELLA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CANELLA,,PACOTE,5KG
7896807435007,ARROZ BRANCO TIPO 1 CANTU PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CANTU,,PACOTE,5KG
7896333000090,ARROZ BRANCO TIPO 1 CAPELLINI PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPELLINI,,PACOTE,1KG
7896333000137,ARROZ BRANCO TIPO 1 CAPELLINI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPELLINI,,PACOTE,5KG
7896781700153,ARROZ BRANCO TIPO 1 CAPITOLIO OURO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPITOLIO,OURO,PACOTE,2KG
7896781711111,ARROZ BRANCO TIPO 1 CAPITOLIO OURO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPITOLIO,OURO,PACOTE,5KG
7896781700320,ARROZ BRANCO TIPO 1 CAPITOLIO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPITOLIO,,PACOTE,2KG
7896781700016,ARROZ BRANCO TIPO 1 CAPITOLIO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPITOLIO,,PACOTE,5KG
7897342300027,ARROZ BRANCO TIPO 1 CAPIVARIANO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPIVARIANO,,PACOTE,5KG
7897565300132,ARROZ BRANCO TIPO 1 CAPRICHO GOLD PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPRICHO,GOLD,PACOTE,5KG
7897565300170,ARROZ BRANCO TIPO 1 CAPRICHO MIX PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPRICHO,MIX,PACOTE,5KG
7897565300217,ARROZ BRANCO TIPO 1 CAPRICHO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPRICHO,,PACOTE,2KG
7897565300019,ARROZ BRANCO TIPO 1 CAPRICHO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CAPRICHO,,PACOTE,5KG
7891103182761,ARROZ BRANCO TIPO 1 CARREFOUR DISCOUNT PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,DISCOUNT,PACOTE,1KG
7891103182778,ARROZ BRANCO TIPO 1 CARREFOUR DISCOUNT PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,DISCOUNT,PACOTE,5KG
7891103202926,ARROZ BRANCO TIPO 1 CARREFOUR PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,,PACOTE,1KG
7891103202933,ARROZ BRANCO TIPO 1 CARREFOUR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,,PACOTE,5KG
7891103192517,ARROZ BRANCO TIPO 1 CARREFOUR VITAMINADO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,VITAMINADO,PACOTE,1KG
7891103192500,ARROZ BRANCO TIPO 1 CARREFOUR VITAMINADO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARREFOUR,VITAMINADO,PACOTE,5KG
7898055920076,ARROZ BRANCO TIPO 1 CARRERA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARRERA,,PACOTE,2KG
7898055920052,ARROZ BRANCO TIPO 1 CARRERA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARRERA,,PACOTE,5KG
7896332007373,ARROZ BRANCO TIPO 1 CARRETEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARRETEIRO,,PACOTE,5KG
17896332007370,ARROZ BRANCO TIPO 1 CARRETEIRO PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARRETEIRO,,FARDO,5KG
7898948468012,ARROZ BRANCO TIPO 1 CARRIJO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARRIJO,,PACOTE,5KG
7898340071254,ARROZ BRANCO TIPO 1 CARUNCHAO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARUNCHAO,,PACOTE,1KG
7896482100214,ARROZ BRANCO TIPO 1 CARUNCHAO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARUNCHAO,,PACOTE,2KG
7898340071230,ARROZ BRANCO TIPO 1 CARUNCHAO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARUNCHAO,,PACOTE,5KG
17898340071237,ARROZ BRANCO TIPO 1 CARUNCHAO PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CARUNCHAO,,FARDO,5KG
7898925867128,ARROZ BRANCO TIPO 1 CASA BEM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CASA BEM,,PACOTE,5KG
7898910091071,ARROZ BRANCO TIPO 1 CASA GOURMET PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CASA GOURMET,,PACOTE,5KG
7896224603003,ARROZ BRANCO TIPO 1 CASABELLA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,CASABELLA,,PACOTE,1KG
7896224602990,ARROZ BRANCO TIPO 1 CASABELLA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CASABELLA,,PACOTE,5KG
7898957508044,ARROZ BRANCO TIPO 1 CASEIRO AGULHINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,AGULHINHA,CASEIRO,PACOTE,5KG
7897565300026,ARROZ BRANCO TIPO 1 CASEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,CASEIRO,,PACOTE,5KG
